latitude,longitude,area_in_meters,confidence,geometry,full_plus_code,tile_id
-11.9089115,-75.26213899,53.5768,0.7945,"POLYGON((-75.2620906458827 -11.9089053397576, -75.262129266229 -11.9088644575843, -75.2621873336116 -11.9089176564168, -75.2621487132666 -11.9089585385974, -75.2620906458827 -11.9089053397576))",57W63PRQ+C4QG,911
-11.93539765,-75.25970602,47.6277,0.7576,"POLYGON((-75.2596609349335 -11.9354086902135, -75.2596786384627 -11.9353606908488, -75.2597511047368 -11.9353866064926, -75.2597334012189 -11.9354346058614, -75.2596609349335 -11.9354086902135))",57W63P7R+R4V3,911
-11.89754501,-75.23829093,23.1447,0.7508,"POLYGON((-75.2382676192477 -11.8975653738678, -75.2382702116304 -11.897522087004, -75.2383142515865 -11.8975246450823, -75.2383116592107 -11.8975679319463, -75.2382676192477 -11.8975653738678))",57W64Q26+XMP4,911
-11.89963323,-75.26836597,18.0239,0.7943,"POLYGON((-75.2683399419311 -11.8996421037212, -75.2683591061821 -11.8996069571345, -75.268392005784 -11.8996243558445, -75.2683728415361 -11.8996595024332, -75.2683399419311 -11.8996421037212))",57W64P2J+4MRM,911
-11.90046738,-75.26700706,20.9841,0.6869,"POLYGON((-75.2669757607865 -11.9004710598425, -75.2670182318906 -11.9004383535856, -75.2670383536949 -11.900463695804, -75.2669958825897 -11.9004964020642, -75.2669757607865 -11.9004710598425))",57W63PXM+R599,911
-11.93324198,-75.25144538,36.9082,0.7561,"POLYGON((-75.2514260494929 -11.9332057908843, -75.2514699226482 -11.9332089973557, -75.2514647098053 -11.9332781574328, -75.2514208366393 -11.9332749509618, -75.2514260494929 -11.9332057908843))",57W63P8X+PC38,911
-11.89945521,-75.23334584,47.6504,0.8143,"POLYGON((-75.2333001868757 -11.8994608830756, -75.2333554687276 -11.899410885824, -75.2333915086433 -11.8994495348438, -75.2333362267905 -11.8994995321024, -75.2333001868757 -11.8994608830756))",57W64Q28+6M6Q,911
-11.93762256,-75.258627,282.3114,0.8018,"POLYGON((-75.2585400810868 -11.9376842291379, -75.2585624781441 -11.9376133241005, -75.2585993056193 -11.9376246033515, -75.2586159030841 -11.9375720587288, -75.2584959263929 -11.93753531312, -75.2585047619535 -11.9375073413368, -75.25872585769 -11.9375750569205, -75.2586780276788 -11.9377264783859, -75.2585400810868 -11.9376842291379))",57W63P6R+XG55,911
-11.93734398,-75.26046104,20.5173,0.783,"POLYGON((-75.2604259268378 -11.9373449869281, -75.2604351796386 -11.9373205698471, -75.2604961522749 -11.9373429730369, -75.2604868994789 -11.93736739012, -75.2604259268378 -11.9373449869281))",57W63P7Q+3R76,911
-11.93727483,-75.25863461,75.6348,0.7152,"POLYGON((-75.2585363717735 -11.9372625633995, -75.2585456924588 -11.9372319040486, -75.2587328513891 -11.9372870724934, -75.2587235307226 -11.9373177318509, -75.2585363717735 -11.9372625633995))",57W63P7R+3GX4,911
-11.92505405,-75.25023537,63.5505,0.8705,"POLYGON((-75.250196689237 -11.9250973389711, -75.250225481811 -11.9249972080927, -75.2502740508154 -11.925010750846, -75.2502452582581 -11.9251108817286, -75.250196689237 -11.9250973389711))",57W63PFX+XWCV,911
-11.93794009,-75.25964223,111.0466,0.8009,"POLYGON((-75.2595668482168 -11.9379512055058, -75.2595881676641 -11.9378871747896, -75.2597176175291 -11.9379289657631, -75.2596962981092 -11.9379929964883, -75.2595668482168 -11.9379512055058))",57W63P6R+R4H7,911
-11.93853656,-75.26319639,93.9699,0.7284,"POLYGON((-75.2631604912834 -11.9385971946317, -75.2631596915746 -11.9385139599493, -75.2631811802393 -11.9385137597655, -75.2631807138428 -11.9384652169684, -75.2632260842264 -11.9384647943012, -75.2632273503603 -11.9385965717792, -75.2631604912834 -11.9385971946317))",57W63P6P+HPMG,911
-11.90841386,-75.26236028,9.0087,0.7119,"POLYGON((-75.2623424259424 -11.9084214123457, -75.2623523879347 -11.9083963590852, -75.2623781580508 -11.9084062968249, -75.2623681960606 -11.9084313500862, -75.2623424259424 -11.9084214123457))",57W63PRQ+J3JF,911
-11.92774308,-75.2525489,329.0447,0.8324,"POLYGON((-75.2525435340026 -11.9278760598402, -75.2525485438074 -11.9278111284878, -75.2524689993678 -11.9278051773036, -75.2524819748003 -11.9276370051132, -75.2526201470791 -11.9276473425759, -75.2526021619406 -11.9278804461238, -75.2525435340026 -11.9278760598402))",57W63PCW+WX47,911
-11.90054212,-75.23348812,46.6057,0.726,"POLYGON((-75.2334504418795 -11.9005078409328, -75.2334698493013 -11.9005435900703, -75.2335340502579 -11.9005097867939, -75.2335489344612 -11.9005372039865, -75.2334651721227 -11.9005813067767, -75.2334308805059 -11.9005181404399, -75.2334504418795 -11.9005078409328))",57W63QX8+QJJ7,911
-11.89712124,-75.26123077,36.2621,0.8027,"POLYGON((-75.2611947053886 -11.8971385599972, -75.2612023768875 -11.8970933234878, -75.2612668345247 -11.8971039255686, -75.2612591630362 -11.8971491620796, -75.2611947053886 -11.8971385599972))",57W64P3Q+5G24,911
-11.93884071,-75.25982153,8.653,0.7487,"POLYGON((-75.2598072106891 -11.9388530963556, -75.2598091685182 -11.9388264286046, -75.2598358518791 -11.9388283280172, -75.2598338940525 -11.9388549957684, -75.2598072106891 -11.9388530963556))",57W63P6R+F378,911
-11.93904536,-75.26017238,169.5057,0.8911,"POLYGON((-75.2600971424096 -11.9391018310331, -75.2601396108186 -11.9389715316084, -75.260265674195 -11.9390113700284, -75.2602487560595 -11.9390632774849, -75.2602012748858 -11.9390482725406, -75.2601757246545 -11.9391266645226, -75.2600971424096 -11.9391018310331))",57W63P6Q+9WP3,911
-11.9398281,-75.26071983,60.5268,0.7146,"POLYGON((-75.2606605415043 -11.939818231078, -75.2606846983474 -11.9397800529146, -75.2607791072337 -11.9398379724906, -75.2607549503991 -11.939876150662, -75.2606605415043 -11.939818231078))",57W63P6Q+3P6X,911
-11.90787534,-75.26082521,20.1775,0.6971,"POLYGON((-75.2607971881378 -11.9078672929788, -75.2608363501796 -11.9078487787809, -75.2608532219213 -11.9078833895586, -75.2608140598756 -11.9079019037591, -75.2607971881378 -11.9078672929788))",57W63PRQ+RMVW,911
-11.89749894,-75.26912387,99.4876,0.8633,"POLYGON((-75.2690620964049 -11.8975099676881, -75.269120745723 -11.897428746966, -75.2691775928058 -11.8974685603332, -75.2691350472085 -11.8975274797806, -75.2691728910522 -11.8975539840475, -75.269156787341 -11.8975762853355, -75.2690620964049 -11.8975099676881))",57W64P3J+2922,911
-11.89965667,-75.26857771,8.0795,0.7171,"POLYGON((-75.2685625591204 -11.8996669792379, -75.2685667936872 -11.8996420571647, -75.2685928594378 -11.8996463526539, -75.2685886248734 -11.8996712747274, -75.2685625591204 -11.8996669792379))",57W64P2J+4HMP,911
-11.93382182,-75.26176502,48.0803,0.8041,"POLYGON((-75.2617204112705 -11.9338479905678, -75.2617747147966 -11.9337715824125, -75.261809631162 -11.9337956439991, -75.2617553276408 -11.933872052161, -75.2617204112705 -11.9338479905678))",57W63P8Q+F7H4,911
-11.90398048,-75.26369972,131.7089,0.8765,"POLYGON((-75.2636301498435 -11.90401424577, -75.2637134250599 -11.9038926690783, -75.2637644273732 -11.9039265502914, -75.2637179019315 -11.9039944746082, -75.263741782702 -11.9040103387756, -75.2637050329433 -11.9040639911683, -75.2636301498435 -11.90401424577))",57W63PWP+CG3P,911
-11.90068691,-75.23366439,87.5427,0.8639,"POLYGON((-75.2336025042172 -11.9006626729878, -75.2336500980913 -11.9006228550043, -75.2337262702623 -11.9007111594122, -75.2336786763859 -11.9007509774102, -75.2336025042172 -11.9006626729878))",57W63QX8+PGGG,911
-11.93172168,-75.26550425,206.7255,0.8642,"POLYGON((-75.2654536549477 -11.931822419726, -75.2655135411348 -11.9316788634033, -75.2654876858722 -11.9316684049602, -75.2654759719966 -11.931696484912, -75.2654150415001 -11.9316718385376, -75.265438860215 -11.9316147414573, -75.2655858651955 -11.931674204913, -75.2655138742143 -11.9318467783839, -75.2654536549477 -11.931822419726))",57W63P9M+8Q95,911
-11.93528546,-75.24757644,35.3376,0.6918,"POLYGON((-75.2475826907351 -11.9352467540592, -75.2476252396784 -11.9352821682194, -75.2476122827385 -11.935297262645, -75.2475944882037 -11.9352824519726, -75.2475576758177 -11.9353253372224, -75.2475329214076 -11.9353047337286, -75.2475826907351 -11.9352467540592))",57W63Q72+VXMG,911
-11.93860282,-75.26085901,96.5208,0.8703,"POLYGON((-75.2607975289026 -11.9386208110063, -75.2608304014185 -11.9385463032633, -75.2609204879549 -11.9385848406907, -75.2608876154586 -11.9386593484455, -75.2607975289026 -11.9386208110063))",57W63P6Q+HM2W,911
-11.89977547,-75.23308041,73.9724,0.8785,"POLYGON((-75.2330208520836 -11.8998007874279, -75.2331016667569 -11.8997151170919, -75.2331399737298 -11.8997501644099, -75.233059159058 -11.899835834757, -75.2330208520836 -11.8998007874279))",57W64Q28+3QMV,911
-11.92495351,-75.25059734,15.0953,0.7295,"POLYGON((-75.2505798672493 -11.9249724495693, -75.2505853677503 -11.9249307963472, -75.2506148264694 -11.9249345686201, -75.2506093259727 -11.9249762218423, -75.2505798672493 -11.9249724495693))",57W63PGX+2Q6X,911
-11.93828996,-75.25931976,112.7768,0.7697,"POLYGON((-75.2592689921779 -11.9383558689582, -75.2593125095146 -11.9382075485432, -75.2593705229101 -11.9382240522679, -75.2593270056026 -11.9383723726916, -75.2592689921779 -11.9383558689582))",57W63P6R+M7MH,911
-11.89626212,-75.26849168,30.3859,0.7436,"POLYGON((-75.2684961161033 -11.8962194338866, -75.2685240801746 -11.8962334323053, -75.268487244051 -11.8963048036823, -75.2684592799724 -11.8962908052594, -75.2684961161033 -11.8962194338866))",57W64P3J+FJRF,911
-11.93328678,-75.25010015,19.4259,0.7325,"POLYGON((-75.2500823801723 -11.9333096420102, -75.250083335218 -11.9332631784738, -75.2501177313403 -11.9332638640075, -75.2501170776735 -11.9333103335505, -75.2500823801723 -11.9333096420102))",57W63P8X+MXJH,911
-11.91041038,-75.25111775,28.243,0.7292,"POLYGON((-75.2510820796895 -11.9104047635749, -75.2511378613034 -11.9103808334649, -75.2511534212899 -11.910416008809, -75.2510976396706 -11.9104399389238, -75.2510820796895 -11.9104047635749))",57W63PQX+RHJC,911
-11.90499067,-75.26765695,281.7165,0.8301,"POLYGON((-75.2675286947361 -11.9050023651056, -75.2677109172333 -11.904891582984, -75.2677745463018 -11.9049930881216, -75.2676290553336 -11.9050815393492, -75.2676011282646 -11.9050369882867, -75.267564396699 -11.9050593192181, -75.2675286947361 -11.9050023651056))",57W63PWJ+2W49,911
-11.89898806,-75.26861139,26.3868,0.7553,"POLYGON((-75.2685792137091 -11.8989977848645, -75.2686085154129 -11.8989550362545, -75.2686435632328 -11.8989783360275, -75.2686142615324 -11.8990210846406, -75.2685792137091 -11.8989977848645))",57W64P2J+CH2F,911
-11.93599098,-75.26095455,108.0217,0.6678,"POLYGON((-75.2608473296071 -11.9359728518451, -75.2608625631295 -11.9359337844065, -75.2610617648936 -11.9360090988208, -75.2610465313953 -11.9360481662707, -75.2608473296071 -11.9359728518451))",57W63P7Q+JJ37,911
-11.90759794,-75.26006923,16.7688,0.7086,"POLYGON((-75.2600441922385 -11.90758908927, -75.2600754719079 -11.9075724793701, -75.2600942688021 -11.9076068093199, -75.26006298913 -11.9076234192218, -75.2600441922385 -11.90758908927))",57W63PRQ+XX75,911
-11.93988269,-75.25834434,10.3094,0.7413,"POLYGON((-75.2583292310222 -11.9398968260719, -75.258331498568 -11.9398665207106, -75.2583594685509 -11.9398685498685, -75.2583572010081 -11.9398988552299, -75.2583292310222 -11.9398968260719))",57W63P6R+2MRQ,911
-11.9369637,-75.26277717,132.8604,0.7981,"POLYGON((-75.2627006595998 -11.936981621877, -75.2627276720503 -11.9369035196399, -75.2628536798106 -11.936945776215, -75.2628266673927 -11.9370238784625, -75.2627006595998 -11.936981621877))",57W63P7P+6V9C,911
-11.89764714,-75.26911055,71.4542,0.7896,"POLYGON((-75.2690464053922 -11.8976502356677, -75.269064000933 -11.8976258684407, -75.2690854512643 -11.8976408913716, -75.2691182837643 -11.8975954231847, -75.2691669641804 -11.897629516933, -75.2691165361472 -11.8976993523568, -75.2690464053922 -11.8976502356677))",57W64P2J+W9R3,911
-11.93254134,-75.26094587,23.8614,0.7699,"POLYGON((-75.2609148397882 -11.9325538876828, -75.2609203773453 -11.9325198602152, -75.2609768933313 -11.9325287782826, -75.2609713557809 -11.9325628057514, -75.2609148397882 -11.9325538876828))",57W63P8Q+XJM8,911
-11.93922153,-75.25830765,83.4825,0.8518,"POLYGON((-75.2582602712223 -11.9392567823618, -75.25827737807 -11.9391712209611, -75.2583550258619 -11.9391862735209, -75.2583379190378 -11.9392718349258, -75.2582602712223 -11.9392567823618))",57W63P6R+8M82,911
-11.89873146,-75.26587667,14.0688,0.8066,"POLYGON((-75.2658588475396 -11.8987507242538, -75.2658697626173 -11.8987062991267, -75.2658944900037 -11.8987121915909, -75.2658835749302 -11.898756616719, -75.2658588475396 -11.8987507242538))",57W64P2M+GJ5Q,911
-11.93109565,-75.24801829,43.2458,0.8197,"POLYGON((-75.248030323053 -11.9310441783705, -75.2480606061241 -11.9310631853626, -75.2480062701418 -11.9311471294129, -75.2479759870623 -11.9311281224144, -75.248030323053 -11.9310441783705))",57W63Q92+HQ93,911
-11.93864462,-75.25922051,125.6276,0.6857,"POLYGON((-75.259165782783 -11.9387102681386, -75.2592118593696 -11.9385601145044, -75.2592752360951 -11.9385789711921, -75.259229159542 -11.9387291248363, -75.259165782783 -11.9387102681386))",57W63P6R+G8R9,911
-11.90611018,-75.25805515,49.7223,0.816,"POLYGON((-75.2580017145548 -11.9061117009362, -75.2580175084469 -11.9060727953256, -75.2581085877014 -11.9061086538997, -75.2580927938202 -11.906147559515, -75.2580017145548 -11.9061117009362))",57W63PVR+HQ4C,911
-11.90861023,-75.26026905,13.4263,0.7511,"POLYGON((-75.2602470833433 -11.9085995470202, -75.2602867807324 -11.9085935829724, -75.2602910129826 -11.9086209029708, -75.2602513155896 -11.9086268670193, -75.2602470833433 -11.9085995470202))",57W63PRQ+HV5F,911
-11.9208975,-75.24926395,221.083,0.8565,"POLYGON((-75.2491641882281 -11.920935334474, -75.2491810216254 -11.9207940222344, -75.24922842222 -11.9207994977434, -75.2492190739106 -11.9208779746364, -75.2493534942697 -11.9208935022417, -75.2493575057881 -11.9208598263409, -75.2493873687161 -11.9208632759564, -75.2493758721749 -11.9209597872099, -75.2491641882281 -11.920935334474))",57W63QH2+J7X4,911
-11.93669411,-75.26040538,42.4275,0.7069,"POLYGON((-75.2603688890945 -11.9367150477529, -75.2603810763699 -11.9366600314769, -75.2604418578585 -11.9366730866964, -75.2604296414154 -11.9367282347011, -75.2603688890945 -11.9367150477529))",57W63P7Q+8RH6,911
-11.89812437,-75.23731629,41.2687,0.7521,"POLYGON((-75.2372746020441 -11.8981279942954, -75.2373188252993 -11.8980832401701, -75.2373579705268 -11.8981207563869, -75.2373137472737 -11.8981655105195, -75.2372746020441 -11.8981279942954))",57W64Q27+Q335,911
-11.93637605,-75.26038338,9.9295,0.6887,"POLYGON((-75.2603656501756 -11.9363866381114, -75.2603773942056 -11.9363564969624, -75.2604011324012 -11.9363654651296, -75.2603893883735 -11.9363956062795, -75.2603656501756 -11.9363866381114))",57W63P7Q+CRXW,911
-11.93821213,-75.26076393,61.8297,0.7351,"POLYGON((-75.2607059476888 -11.9382166225762, -75.2607232401203 -11.9381712098037, -75.2608219169971 -11.9382076420515, -75.2608046245803 -11.9382530548317, -75.2607059476888 -11.9382166225762))",57W63P6Q+PM9G,911
-11.93821151,-75.25869728,237.8795,0.8253,"POLYGON((-75.2586054755785 -11.9382622136774, -75.2586156172086 -11.9381490367981, -75.258807689937 -11.9381657248943, -75.2588051057314 -11.9381945639181, -75.2587787160212 -11.9381922710757, -75.2587711586679 -11.9382766089359, -75.2586054755785 -11.9382622136774))",57W63P6R+PG7G,911
-11.9306045,-75.24974564,233.8153,0.8081,"POLYGON((-75.2495816783104 -11.9306375007736, -75.2498437389479 -11.9305212449302, -75.2498797248787 -11.9305999017953, -75.2497860824163 -11.9306414436858, -75.2497765811511 -11.9306206761222, -75.2496363337432 -11.9306828929269, -75.2496193099848 -11.9306456828848, -75.2495911391702 -11.9306581800587, -75.2495816783104 -11.9306375007736))",57W63Q92+Q42R,911
-11.93289631,-75.25104735,79.2156,0.866,"POLYGON((-75.2509977782639 -11.9329273603325, -75.2510036575115 -11.932857632839, -75.2510969269866 -11.9328652583043, -75.2510910477629 -11.932934985799, -75.2509977782639 -11.9329273603325))",57W63P8X+RHW3,911
-11.90341208,-75.26479388,44.648,0.8465,"POLYGON((-75.2647646068209 -11.9034445069281, -75.2647697340776 -11.90337579305, -75.26482315217 -11.9033796588018, -75.2648180249267 -11.9034483726804, -75.2647646068209 -11.9034445069281))",57W63PWP+J3PG,911
-11.9367873,-75.25960695,31.6826,0.6908,"POLYGON((-75.2596187 -11.9368213, -75.2595731 -11.9368008, -75.2595952 -11.9367533, -75.2596408 -11.9367738, -75.2596187 -11.9368213))",57W63P7R+75JG,911
-11.90771673,-75.25782874,39.488,0.7023,"POLYGON((-75.2577924057314 -11.9076866636744, -75.2578265997819 -11.907670045519, -75.2578650652496 -11.9077468046907, -75.2578308711922 -11.9077634228509, -75.2577924057314 -11.9076866636744))",57W63PRR+WV77,911
-11.92990432,-75.24647094,22.8079,0.7908,"POLYGON((-75.2464694609867 -11.9298734153397, -75.2465010072453 -11.9298953119683, -75.2464724263575 -11.9299352389087, -75.2464408800966 -11.9299133422768, -75.2464694609867 -11.9298734153397))",57W63QC3+2CJX,911
-11.92869414,-75.26046981,37.6411,0.7904,"POLYGON((-75.260471851199 -11.9286528140817, -75.2605082878448 -11.928677514605, -75.2604677834973 -11.9287354518066, -75.2604313468468 -11.9287107512785, -75.260471851199 -11.9286528140817))",57W63PCQ+GRC9,911
-11.93657323,-75.2589998,81.6095,0.7995,"POLYGON((-75.2589310012562 -11.9365787048538, -75.2589479832735 -11.9365283267847, -75.2590686059947 -11.9365677520517, -75.2590516239976 -11.9366181301275, -75.2589310012562 -11.9365787048538))",57W63P7R+9CC2,911
-11.93432071,-75.2611326,37.7463,0.6752,"POLYGON((-75.261096934617 -11.934338131027, -75.2611160485835 -11.9342850496116, -75.2611682663134 -11.934303281495, -75.2611491523565 -11.9343563629147, -75.261096934617 -11.934338131027))",57W63P8Q+7GH5,911
-11.90847082,-75.26067257,74.6781,0.7067,"POLYGON((-75.2606407 -11.9085224, -75.2606041 -11.9084674, -75.2606492 -11.9084383, -75.2606674 -11.9084656, -75.260734 -11.9084227, -75.2607523 -11.9084503, -75.2606407 -11.9085224))",57W63PRQ+JP83,911
-11.93925583,-75.26267785,207.4485,0.852,"POLYGON((-75.2625989 -11.9393064, -75.2626425 -11.9391699, -75.2627568 -11.9392052, -75.2627132 -11.9393418, -75.2625989 -11.9393064))",57W63P6P+7WWM,911
-11.93502976,-75.2597618,85.1351,0.8595,"POLYGON((-75.2597107541723 -11.9350627104927, -75.2597441229934 -11.9349722378369, -75.2598128460589 -11.9349968148416, -75.2597794772581 -11.9350872875051, -75.2597107541723 -11.9350627104927))",57W63P7R+X3QW,911
-11.9329006,-75.2461252,33.3452,0.7498,"POLYGON((-75.2461072143346 -11.93286681254, -75.2461507200583 -11.9328719086337, -75.2461431729379 -11.932934382809, -75.2460996672044 -11.9329292867144, -75.2461072143346 -11.93286681254))",57W63Q83+RGQX,911
-11.89701977,-75.26912838,116.9023,0.7338,"POLYGON((-75.2690611139048 -11.8970472523301, -75.2691022755694 -11.896957401559, -75.2692082754778 -11.897004499575, -75.2691947756325 -11.8970339680824, -75.269170000717 -11.8970229600651, -75.2691423389217 -11.8970833423409, -75.2690611139048 -11.8970472523301))",57W64P3J+58X9,911
